State,Year,Total Revenue,General Revenue,Total IG Revenue,Total Fed IG Revenue,Tot Local IG Rev,Gen Rev-Own Sources,Total Taxes,Property Tax (T01),Tot Sales & Gr Rec Tax,Total Gen Sales Tax (T09),Total Select Sales Tax,Motor Fuels Tax (T13),Alcoholic Beverage Tax (T10),Tobacco Tax (T16),Public Utility Tax (T15),Individual Income Tax (T40),Corp Net Income Tax (T41),Motor Vehicle License (T24),Tot Chgs and Misc Rev,Total General Charges,Chg-Total Education,Chg-Total High Ed,Chg-Hospitals (A36),Chg-Highways,Chg-Water Transport (A87),Chg-Total Nat Res,Chg-Parks & Recreation (A61),Chg-Housing & Comm Dev (A50),Chg-Sewerage (A80),Chg-Solid Waste Mgmt (A81),Misc General Revenue,Interest Revenue (U20),Special Assessments (U01),Prop Sale-Other (U11),Total Utility Revenue,Water Utility Revenue (A91),Electric Utility Rev (A92),Transit Utility Rev (A94),Liquor Stores Revenue (A90),Total Insur Trust Rev,Total Unemp Rev,Total Emp Ret Rev,Tot Oth In Trust Rev,Gas Utility Rev (A93),Tot Local IG Rev,Chg-Total High Ed
ID,2017-01-01,11622296.0,8539841.0,2642174.0,2625282.0,16892,5897667.0,4500758.0,0.0,2231756.0,1650498.0,581258.0,353548.0,9468.0,50883.0,2152.0,1660248.0,216641.0,187156.0,0.0,866572.0,438027.0,436281.0,5076.0,7250.0,0.0,68739.0,9928.0,29565.0,0.0,0.0,530337.0,123611.0,0.0,73627.0,0.0,0.0,0.0,0.0,164153.0,0.0,164990,2534858.0,0.0,0.0,16892,436281.0
IL,2017-01-01,87370220.0,68389494.0,19987343.0,19586714.0,400629,48402151.0,37978923.0,63283.0,18629894.0,11363366.0,7266528.0,1348414.0,294304.0,781528.0,1527274.0,13256769.0,2877499.0,1728151.0,0.0,5342564.0,3128830.0,3127225.0,814692.0,1305754.0,0.0,15592.0,5147.0,41183.0,0.0,0.0,5080664.0,1668271.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,2174192,16755205.0,48.0,0.0,400629,3127225.0
IN,2017-01-01,43081752.0,38747759.0,14713219.0,14630307.0,82912,24034540.0,18170514.0,12251.0,11013349.0,7556326.0,3457023.0,854529.0,49403.0,434331.0,193613.0,5435292.0,1025498.0,284202.0,0.0,3559867.0,3429438.0,3428670.0,38.0,1536.0,13246.0,49132.0,33714.0,5077.0,0.0,0.0,2304159.0,897535.0,0.0,3386.0,0.0,0.0,0.0,0.0,0.0,0.0,576597,3750879.0,0.0,0.0,82912,3428670.0
IA,2017-01-01,26394410.0,20729365.0,5721959.0,5691312.0,30647,15007406.0,9755430.0,1840.0,4613085.0,3205997.0,1407088.0,674603.0,22535.0,220938.0,31386.0,3655462.0,432020.0,637933.0,0.0,3626915.0,1538747.0,1538291.0,1848347.0,3398.0,0.0,102632.0,5343.0,14367.0,0.0,4487.0,1625061.0,169011.0,0.0,3051.0,0.0,0.0,0.0,0.0,306174.0,0.0,512212,4846659.0,0.0,0.0,30647,1538291.0
KS,2017-01-01,21071536.0,17441421.0,4152008.0,4104090.0,47918,13289413.0,8174015.0,683827.0,4301759.0,3209506.0,1092253.0,458008.0,137801.0,138698.0,378.0,2327652.0,386966.0,224198.0,0.0,3891835.0,1211968.0,1208931.0,2241556.0,119466.0,0.0,38046.0,1245.0,5630.0,0.0,0.0,1223563.0,229978.0,0.0,7835.0,0.0,0.0,0.0,0.0,0.0,0.0,269441,3360674.0,0.0,0.0,47918,1208931.0
KY,2017-01-01,34379030.0,28582707.0,11683636.0,11642056.0,41580,16899071.0,11907759.0,709772.0,5649708.0,3490639.0,2159069.0,701440.0,146227.0,243096.0,58298.0,4394185.0,458650.0,208389.0,0.0,3833778.0,1642874.0,1640637.0,1850939.0,60749.0,0.0,57282.0,65923.0,17531.0,0.0,941.0,1157534.0,220248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526712,5037914.0,0.0,0.0,41580,1640637.0
LA,2017-01-01,36271194.0,27534865.0,12637987.0,12147746.0,490241,14896878.0,10861190.0,70366.0,6770967.0,4215378.0,2555589.0,634883.0,77107.0,174001.0,9110.0,2949939.0,291321.0,83002.0,0.0,2271800.0,1631720.0,1625102.0,59479.0,16648.0,89121.0,12344.0,103135.0,2208.0,0.0,0.0,1763888.0,366364.0,0.0,483.0,8821.0,6309.0,2512.0,0.0,0.0,0.0,237625,8261241.0,155218.0,0.0,490241,1625102.0
ME,2017-01-01,10809831.0,8579602.0,3020597.0,2943046.0,77551,5559005.0,4232556.0,38643.0,2165142.0,1441867.0,723275.0,252870.0,19266.0,144243.0,21944.0,1534866.0,175239.0,109723.0,0.0,859687.0,338951.0,333736.0,27274.0,145140.0,0.0,19783.0,1466.0,9429.0,0.0,0.0,466762.0,142737.0,0.0,2631.0,9835.0,0.0,0.0,9835.0,178990.0,0.0,130001,1900442.0,0.0,0.0,77551,333736.0
MD,2017-01-01,47663616.0,41093915.0,12915509.0,12795954.0,119555,28178406.0,21599795.0,777064.0,9242760.0,4609538.0,4633222.0,1078313.0,32151.0,386965.0,138251.0,9066709.0,1001934.0,501360.0,0.0,3870224.0,2187894.0,2187387.0,122733.0,752449.0,50634.0,20702.0,38100.0,12864.0,170631.0,203.0,2708387.0,509947.0,0.0,9471.0,145982.0,0.0,0.0,145982.0,0.0,0.0,606014,5693877.0,96219.0,0.0,119555,2187387.0
MA,2017-01-01,66961221.0,54733887.0,16370478.0,15779692.0,590786,38363409.0,27509262.0,6598.0,8809249.0,6240822.0,2568427.0,769442.0,85397.0,619437.0,0.0,14724277.0,2196474.0,438855.0,0.0,5806724.0,2718391.0,2710635.0,2496.0,1013705.0,111759.0,28753.0,71239.0,8588.0,467980.0,0.0,5047423.0,1111854.0,0.0,5675.0,926211.0,249932.0,17276.0,659003.0,0.0,0.0,1495705,9315427.0,399020.0,0.0,590786,2710635.0
MI,2017-01-01,78622867.0,64397203.0,21271604.0,21097184.0,174420,43125599.0,29205910.0,2124075.0,14314143.0,9986926.0,4327217.0,1118262.0,159378.0,1038594.0,35261.0,9404825.0,1195399.0,1236380.0,0.0,9506090.0,5080012.0,5064935.0,4204148.0,29104.0,0.0,47895.0,6360.0,8143.0,0.0,0.0,4413599.0,1087635.0,0.0,4660.0,0.0,0.0,0.0,0.0,1082256.0,0.0,1372847,11755257.0,0.0,0.0,174420,5064935.0
MN,2017-01-01,53406557.0,41403616.0,10954631.0,10779443.0,175188,30448985.0,25594522.0,854945.0,10607635.0,5888795.0,4718840.0,912644.0,88222.0,681018.0,54.0,10956205.0,1227028.0,790116.0,0.0,2832820.0,1983887.0,1982615.0,193930.0,22425.0,0.0,40877.0,41866.0,15564.0,254223.0,0.0,2021643.0,385008.0,0.0,17874.0,104170.0,0.0,0.0,104170.0,0.0,0.0,629244,11190461.0,0.0,0.0,175188,1982615.0
MS,2017-01-01,24310239.0,19000703.0,8232739.0,8117519.0,115220,10767964.0,7724629.0,27099.0,4950204.0,3483438.0,1466766.0,445361.0,41818.0,144792.0,1578.0,1798856.0,407913.0,158099.0,0.0,2247364.0,1017540.0,1010110.0,1076319.0,5340.0,24029.0,17328.0,423.0,3758.0,0.0,0.0,795971.0,90535.0,0.0,952.0,0.0,0.0,0.0,0.0,349534.0,0.0,139999,4814740.0,0.0,0.0,115220,1010110.0
MO,2017-01-01,39657980.0,29579711.0,11349148.0,11148286.0,200862,18230563.0,12493358.0,31643.0,5403936.0,3604570.0,1799366.0,720849.0,37863.0,100391.0,0.0,6149468.0,307443.0,288210.0,0.0,3129333.0,1955052.0,1954983.0,958384.0,5149.0,0.0,11210.0,3793.0,19345.0,0.0,1.0,2607872.0,731453.0,0.0,26705.0,0.0,0.0,0.0,0.0,0.0,0.0,510802,9465612.0,0.0,0.0,200862,1954983.0
MT,2017-01-01,8830226.0,6677139.0,3054845.0,3049060.0,5785,3622294.0,2729685.0,277615.0,620235.0,0.0,620235.0,231065.0,35558.0,83608.0,43468.0,1180344.0,124821.0,156956.0,0.0,534907.0,440494.0,439535.0,1991.0,491.0,0.0,51872.0,1704.0,1541.0,0.0,0.0,357702.0,151004.0,0.0,2208.0,0.0,0.0,0.0,0.0,96514.0,0.0,103993,1729065.0,0.0,0.0,5785,439535.0
NE,2017-01-01,12266566.0,10118311.0,3180709.0,3102700.0,78009,6937602.0,5103105.0,123.0,2407514.0,1835037.0,572477.0,354234.0,30911.0,56954.0,44297.0,2228486.0,264440.0,110538.0,0.0,996741.0,795299.0,752002.0,33538.0,1249.0,0.0,33205.0,8467.0,2175.0,0.0,188.0,837756.0,153999.0,0.0,5721.0,0.0,0.0,0.0,0.0,0.0,0.0,95990,2052203.0,0.0,0.0,78009,752002.0
NV,2017-01-01,21721614.0,15269288.0,5234577.0,4998908.0,235669,10034711.0,8624618.0,300490.0,6923284.0,4756243.0,2167041.0,326425.0,45011.0,195371.0,24676.0,0.0,0.0,213455.0,0.0,830756.0,538923.0,537677.0,375.0,3420.0,0.0,7305.0,7627.0,9459.0,0.0,0.0,579337.0,139183.0,2631.0,8361.0,43332.0,1236.0,42096.0,0.0,0.0,0.0,614288,5794706.0,0.0,0.0,235669,537677.0
NH,2017-01-01,9400948.0,7081110.0,2746364.0,2330206.0,416158,4334746.0,2592039.0,405186.0,959384.0,0.0,959384.0,152086.0,12678.0,203102.0,53427.0,65467.0,573653.0,102438.0,0.0,944541.0,617890.0,617795.0,6799.0,151178.0,0.0,4500.0,22876.0,17016.0,2140.0,0.0,798166.0,353901.0,232.0,1348.0,0.0,0.0,0.0,0.0,686141.0,0.0,77109,1556588.0,0.0,0.0,416158,617795.0
NJ,2017-01-01,79355029.0,64070507.0,17848109.0,17298154.0,549955,46222398.0,33100504.0,4761.0,14163269.0,9591881.0,4571388.0,532878.0,137757.0,697577.0,984612.0,13958119.0,2109930.0,667056.0,0.0,7132583.0,2871260.0,2821515.0,1044406.0,1784869.0,35496.0,3488.0,46433.0,59097.0,6166.0,2284.0,5989311.0,1141237.0,0.0,5.0,1122928.0,42896.0,0.0,1080032.0,0.0,0.0,2426328,10996193.0,478468.0,0.0,549955,2821515.0
NM,2017-01-01,20695483.0,16382246.0,7225565.0,6996656.0,228909,9156681.0,5329658.0,81694.0,3057267.0,2258767.0,798500.0,242627.0,7376.0,77887.0,30633.0,1043515.0,89708.0,196303.0,0.0,1743187.0,596958.0,591330.0,1005086.0,12341.0,0.0,14442.0,1399.0,3356.0,0.0,1005.0,2083836.0,688461.0,0.0,2141.0,0.0,0.0,0.0,0.0,0.0,0.0,260832,4021992.0,0.0,0.0,228909,591330.0
NY,2017-01-01,214376581.0,162852301.0,61182303.0,60189552.0,992751,101669998.0,79678037.0,0.0,25362583.0,14132141.0,11230442.0,1647240.0,257690.0,1265699.0,811992.0,44631769.0,4026353.0,1403555.0,0.0,10356802.0,3104880.0,3050897.0,4911695.0,847261.0,10925.0,78125.0,339075.0,12229.0,0.0,143.0,11635159.0,3524832.0,0.0,15161.0,7716669.0,0.0,5820101.0,1896568.0,0.0,0.0,3007589,37669771.0,0.0,0.0,992751,3050897.0
NC,2017-01-01,68049948.0,54835133.0,18492091.0,18310366.0,181725,36343042.0,26868715.0,0.0,11698702.0,7656898.0,4041804.0,1922400.0,394838.0,292138.0,259.0,12086332.0,757041.0,831878.0,0.0,6110169.0,3539499.0,3534763.0,1777813.0,54777.0,41320.0,45235.0,29645.0,73875.0,0.0,342.0,3364158.0,701147.0,0.0,42145.0,1252.0,0.0,0.0,1252.0,0.0,0.0,1090624,12122939.0,0.0,0.0,181725,3534763.0
ND,2017-01-01,7772002.0,6468323.0,1736646.0,1694168.0,42478,4731677.0,3465326.0,4401.0,1349428.0,872176.0,477252.0,189718.0,8872.0,28977.0,46595.0,319507.0,60871.0,119853.0,0.0,727874.0,442826.0,434040.0,4729.0,2306.0,0.0,22344.0,5264.0,3510.0,0.0,0.0,538477.0,329786.0,0.0,4022.0,0.0,0.0,0.0,0.0,0.0,0.0,168360,891368.0,0.0,0.0,42478,434040.0
OH,2017-01-01,97738428.0,68663023.0,24239315.0,23666373.0,572942,44423708.0,29476074.0,0.0,18743014.0,12512755.0,6230259.0,1984392.0,107060.0,1109777.0,1147894.0,8377450.0,8833.0,840327.0,0.0,9414149.0,5098300.0,5098242.0,3721890.0,313167.0,0.0,34724.0,25507.0,80380.0,0.0,0.0,5533485.0,869626.0,0.0,12491.0,0.0,0.0,0.0,0.0,1102485.0,0.0,1237566,24428088.0,0.0,0.0,572942,5098242.0
OK,2017-01-01,26669164.0,20933622.0,7298139.0,7133911.0,164228,13635483.0,8347989.0,0.0,3764852.0,2465383.0,1299469.0,473960.0,118260.0,320200.0,42267.0,2974890.0,157936.0,726335.0,0.0,2888714.0,2058770.0,2055135.0,257285.0,268703.0,0.0,18679.0,26583.0,13638.0,0.0,1720.0,2398780.0,380630.0,0.0,17251.0,620922.0,6818.0,605173.0,0.0,0.0,0.0,253680,4860940.0,0.0,8931.0,164228,2055135.0
OR,2017-01-01,42869735.0,30150393.0,9949479.0,9919054.0,30425,20200914.0,11839680.0,20065.0,1523790.0,0.0,1523790.0,529658.0,18796.0,247406.0,11206.0,8379225.0,633046.0,539474.0,0.0,5711806.0,1645132.0,1640201.0,2154957.0,35786.0,0.0,142944.0,26339.0,10060.0,0.0,89.0,2649428.0,347037.0,0.0,0.0,404.0,0.0,0.0,404.0,595077.0,0.0,1041423,10379998.0,0.0,0.0,30425,1640201.0
PA,2017-01-01,102008693.0,83908723.0,29266286.0,29224575.0,41711,54642437.0,38397150.0,43360.0,20173496.0,10509734.0,9663762.0,3143576.0,386816.0,1401259.0,1235942.0,12063782.0,2344344.0,928512.0,0.0,11556407.0,5838448.0,5318118.0,3940099.0,1157757.0,0.0,43887.0,66336.0,62028.0,47.0,36.0,4688880.0,875253.0,0.0,12254.0,0.0,0.0,0.0,0.0,2012789.0,0.0,3153660,12691551.0,0.0,0.0,41711,5318118.0
RI,2017-01-01,9598953.0,7943422.0,2823379.0,2749340.0,74039,5120043.0,3266663.0,2633.0,1691782.0,996390.0,695392.0,90990.0,20873.0,140074.0,97711.0,1238928.0,129732.0,26788.0,0.0,959411.0,454478.0,434252.0,7187.0,43921.0,0.0,15722.0,34640.0,12893.0,99656.0,11737.0,893969.0,338424.0,0.0,771.0,23425.0,0.0,0.0,23425.0,0.0,0.0,261398,1155307.0,195742.0,0.0,74039,434252.0
SC,2017-01-01,34300166.0,26466971.0,9825670.0,9462465.0,363205,16641301.0,9793497.0,37518.0,4637349.0,3285007.0,1352342.0,583476.0,177317.0,26383.0,28278.0,4142276.0,340327.0,229898.0,0.0,4803255.0,2393546.0,2352671.0,1476522.0,84691.0,233648.0,33637.0,39503.0,12900.0,0.0,0.0,2044549.0,317201.0,0.0,49813.0,1729338.0,8230.0,1721108.0,0.0,0.0,0.0,391461,5630611.0,0.0,0.0,363205,2352671.0
SD,2017-01-01,6026152.0,4280717.0,1540412.0,1498818.0,41594,2740305.0,1828426.0,0.0,1517856.0,1065361.0,452495.0,189133.0,16933.0,61809.0,3103.0,0.0,30728.0,82947.0,0.0,355270.0,307967.0,300336.0,2283.0,1973.0,0.0,13613.0,3311.0,0.0,0.0,0.0,556609.0,230666.0,0.0,4398.0,2138.0,2138.0,0.0,0.0,0.0,0.0,42543,1700741.0,0.0,0.0,41594,300336.0
TN,2017-01-01,45115460.0,29532782.0,11410121.0,11298968.0,111153,18122661.0,13893728.0,0.0,10010965.0,7260193.0,2750772.0,915858.0,187125.0,256762.0,7398.0,249977.0,1726223.0,306047.0,0.0,2159140.0,1679786.0,1664473.0,28491.0,201.0,0.0,20470.0,41047.0,3767.0,0.0,1431.0,2069793.0,241484.0,0.0,14945.0,0.0,0.0,0.0,0.0,0.0,0.0,322860,15259818.0,0.0,0.0,111153,1664473.0
TX,2017-01-01,162221627.0,126582860.0,44680120.0,41962867.0,2717253,81902740.0,53612926.0,0.0,46897352.0,32490144.0,14407208.0,3585179.0,1228641.0,1467486.0,614565.0,0.0,0.0,2237042.0,0.0,15935221.0,8019646.0,8015430.0,6732093.0,251672.0,0.0,61933.0,63174.0,15871.0,170.0,53968.0,12354593.0,2849402.0,0.0,43988.0,0.0,0.0,0.0,0.0,0.0,0.0,2581939,31831704.0,0.0,0.0,2717253,8015430.0
UT,2017-01-01,21590176.0,17965789.0,4534522.0,4531587.0,2935,13431267.0,7882783.0,0.0,3408030.0,2390421.0,1017609.0,500948.0,50002.0,117514.0,24351.0,3794676.0,326592.0,205060.0,0.0,4365698.0,1827264.0,1825434.0,2193185.0,1761.0,0.0,14033.0,19159.0,4643.0,0.0,4256.0,1182786.0,387463.0,0.0,45913.0,0.0,0.0,0.0,0.0,380544.0,0.0,223759,3001790.0,0.0,0.0,2935,1825434.0
VT,2017-01-01,6875429.0,6069990.0,1976513.0,1974231.0,2282,4093477.0,3157314.0,1056635.0,1058569.0,375870.0,682699.0,81020.0,26028.0,76686.0,8589.0,743630.0,111186.0,76905.0,0.0,651422.0,569082.0,569018.0,0.0,408.0,0.0,2017.0,9683.0,4769.0,0.0,0.0,284741.0,100933.0,0.0,12432.0,0.0,0.0,0.0,0.0,64126.0,0.0,151097,590216.0,0.0,0.0,2282,569018.0
VA,2017-01-01,58671698.0,47236095.0,10701268.0,9967722.0,733546,36534827.0,22202326.0,31232.0,6916097.0,3970133.0,2945964.0,997561.0,224426.0,171198.0,118088.0,13052887.0,826961.0,481146.0,0.0,10193274.0,4435056.0,4386310.0,4773721.0,54537.0,478619.0,9966.0,30901.0,28674.0,0.0,10.0,4139227.0,829119.0,0.0,10647.0,0.0,0.0,0.0,0.0,779038.0,0.0,544548,10109074.0,0.0,0.0,733546,4386310.0
WA,2017-01-01,63125622.0,47199454.0,14237160.0,13773274.0,463886,32962294.0,23995147.0,2097507.0,19173581.0,14509841.0,4663740.0,1812646.0,354939.0,430022.0,504117.0,0.0,0.0,551517.0,0.0,5860047.0,3053783.0,3053783.0,1869238.0,391619.0,0.0,130074.0,2914.0,110438.0,0.0,0.0,3107100.0,840350.0,0.0,20067.0,14.0,0.0,0.0,14.0,0.0,0.0,1247657,11613112.0,0.0,0.0,463886,3053783.0
WV,2017-01-01,15747083.0,12867992.0,5109431.0,5023407.0,86024,7758561.0,5092879.0,7248.0,2672887.0,1334168.0,1338719.0,383874.0,17782.0,194647.0,107719.0,1813866.0,116305.0,4329.0,0.0,1562643.0,902524.0,892464.0,63387.0,105138.0,0.0,16757.0,21850.0,8568.0,12565.0,1268.0,1103039.0,318053.0,0.0,447.0,2732.0,0.0,0.0,2732.0,93039.0,0.0,196779,2415787.0,0.0,0.0,86024,892464.0
WI,2017-01-01,45888358.0,35564538.0,9583041.0,9361012.0,222029,25981497.0,18138414.0,132022.0,7972959.0,5223935.0,2749024.0,1044996.0,61203.0,644478.0,357757.0,7792543.0,959699.0,496295.0,0.0,4643405.0,2168775.0,2166648.0,1778776.0,24425.0,0.0,56181.0,42594.0,16616.0,66.0,896.0,3199678.0,745741.0,0.0,6216.0,0.0,0.0,0.0,0.0,0.0,0.0,805218,9509562.0,0.0,0.0,222029,2166648.0
WY,2017-01-01,6944279.0,5552848.0,2592055.0,2574251.0,17804,2960793.0,1649549.0,274005.0,762588.0,588866.0,173722.0,114140.0,1878.0,22683.0,3999.0,0.0,0.0,71657.0,0.0,226910.0,117864.0,117276.0,702.0,5761.0,0.0,15005.0,491.0,4115.0,0.0,0.0,1084334.0,694960.0,0.0,47000.0,431.0,431.0,0.0,0.0,111231.0,0.0,70073,860223.0,0.0,0.0,17804,117276.0
US,2018-01-01,2641858842.0,2103962817.0,688379465.0,672009833.0,16369632,1415583352.0,1033053984.0,17399364.0,486631757.0,321032827.0,165598930.0,48426285.0,6736941.0,19375978.0,12797585.0,393673442.0,48444126.0,27787441.0,0.0,234399006.0,113727983.0,112680933.0,72763621.0,12696213.0,1950671.0,3475953.0,1854870.0,906947.0,1034205.0,239250.0,148130362.0,36035188.0,16055.0,1201149.0,14020994.0,327843.0,9540881.0,4141528.0,8686113.0,0.0,38641501,450912223.0,8967811.0,10742.0,16369632,112680933.0
AL,2018-01-01,34893171.0,28737299.0,10710708.0,10522476.0,188232,18026591.0,11055577.0,406288.0,5534807.0,2786833.0,2747974.0,648639.0,214615.0,179929.0,747657.0,3912800.0,577516.0,220483.0,0.0,5455654.0,2815428.0,2784790.0,2283008.0,1568.0,134936.0,7563.0,41735.0,49023.0,0.0,7056.0,1515360.0,342360.0,0.0,261.0,0.0,0.0,0.0,0.0,350913.0,0.0,241274,5563685.0,0.0,0.0,188232,2784790.0
AK,2018-01-01,9933899.0,8166711.0,3457365.0,3448655.0,8710,4709346.0,1656352.0,122341.0,252970.0,0.0,252970.0,47149.0,39217.0,55500.0,4819.0,0.0,196321.0,36258.0,0.0,710091.0,194743.0,189917.0,6078.0,68087.0,0.0,25747.0,3377.0,11305.0,0.0,0.0,2342903.0,862516.0,0.0,493202.0,21482.0,0.0,21482.0,0.0,0.0,0.0,150471,1590581.0,0.0,0.0,8710,189917.0
AZ,2018-01-01,46397329.0,37461626.0,16127713.0,15735590.0,392123,21333913.0,16224707.0,1047254.0,9705073.0,7687992.0,2017081.0,869183.0,76378.0,312808.0,21805.0,4545242.0,373076.0,230095.0,0.0,3189814.0,2722719.0,2715381.0,51.0,14913.0,0.0,47164.0,53010.0,6312.0,0.0,3269.0,1919392.0,516039.0,0.0,102390.0,34811.0,0.0,34811.0,0.0,0.0,0.0,526490,8374402.0,0.0,0.0,392123,2715381.0
AR,2018-01-01,25517399.0,21572135.0,7877352.0,7832635.0,44717,13694783.0,9819284.0,1188905.0,4834983.0,3498073.0,1336910.0,492945.0,58036.0,226728.0,0.0,2866175.0,390756.0,164617.0,0.0,2805279.0,1253347.0,1251887.0,1240335.0,7319.0,0.0,21207.0,33247.0,166.0,0.0,70.0,1070220.0,139280.0,0.0,5742.0,0.0,0.0,0.0,0.0,0.0,0.0,222536,3703212.0,0.0,0.0,44717,1251887.0
CA,2018-01-01,414270850.0,322118806.0,102140789.0,99217522.0,2923267,219978017.0,178437038.0,2837386.0,57345108.0,39682734.0,17662374.0,6351756.0,381670.0,2428121.0,688489.0,95152230.0,12488304.0,4635040.0,0.0,30573356.0,11479646.0,11479179.0,12070453.0,33236.0,0.0,1553443.0,124700.0,1341.0,0.0,0.0,10967623.0,3418560.0,0.0,68624.0,1006148.0,0.0,1006148.0,0.0,0.0,0.0,6011447,75536236.0,7457819.0,0.0,2923267,11479179.0
CO,2018-01-01,42792264.0,31166486.0,9402733.0,9338266.0,64467,21763753.0,14924842.0,0.0,5712243.0,3211909.0,2500334.0,675962.0,46989.0,193881.0,0.0,7510366.0,782679.0,597097.0,0.0,4572545.0,3130224.0,3127563.0,1039450.0,164758.0,0.0,34961.0,18668.0,37.0,0.0,4846.0,2266366.0,727172.0,0.0,8944.0,0.0,0.0,0.0,0.0,0.0,0.0,629222,10321236.0,1685.0,0.0,64467,3127563.0
CT,2018-01-01,34149758.0,30174055.0,7440296.0,7206925.0,233371,22733759.0,18831458.0,0.0,7556076.0,4370749.0,3185327.0,487327.0,63211.0,376814.0,261184.0,9724449.0,770941.0,238351.0,0.0,2353458.0,1401274.0,1390879.0,466795.0,14234.0,10.0,32325.0,24339.0,18509.0,0.0,73889.0,1548843.0,668646.0,0.0,5362.0,43872.0,0.0,0.0,43872.0,0.0,0.0,763731,3131854.0,0.0,0.0,233371,1390879.0
DE,2018-01-01,10353601.0,9143057.0,2609235.0,2542436.0,66799,6533822.0,4219572.0,0.0,585645.0,0.0,585645.0,131864.0,26556.0,123026.0,53228.0,1652335.0,254802.0,58969.0,0.0,1122573.0,715929.0,715929.0,4976.0,199934.0,39804.0,1343.0,17969.0,6497.0,1916.0,67103.0,1191677.0,100881.0,0.0,2448.0,21776.0,1346.0,0.0,20430.0,0.0,0.0,103698,1076156.0,0.0,0.0,66799,715929.0
DC,2018-01-01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
FL,2018-01-01,110235411.0,91783197.0,28298587.0,27994479.0,304108,63484610.0,45961204.0,0.0,38456615.0,29562900.0,8893715.0,2799610.0,293098.0,1172492.0,2387900.0,0.0,2426900.0,1449604.0,0.0,8559917.0,2810659.0,2787939.0,1101267.0,1969509.0,0.0,85273.0,54399.0,288.0,0.0,40.0,8963489.0,828911.0,0.0,84551.0,24966.0,0.0,0.0,24966.0,0.0,0.0,661942,17529385.0,0.0,0.0,304108,2787939.0
GA,2018-01-01,56801810.0,45154767.0,15284021.0,15218069.0,65952,29870746.0,23428056.0,927590.0,9132965.0,5938448.0,3194517.0,1801798.0,195696.0,224910.0,0.0,11643781.0,1004298.0,395140.0,0.0,3867025.0,2625088.0,2615463.0,278625.0,64577.0,426382.0,61043.0,136002.0,5050.0,0.0,0.0,2575665.0,262864.0,0.0,8616.0,10478.0,0.0,0.0,10478.0,0.0,0.0,689234,10841390.0,105941.0,0.0,65952,2615463.0
HI,2018-01-01,16349640.0,14277135.0,3369965.0,3005181.0,364784,10907170.0,7714451.0,0.0,4732032.0,3529065.0,1202967.0,88377.0,51383.0,120386.0,117641.0,2430032.0,146831.0,191757.0,0.0,1737965.0,429212.0,397594.0,452557.0,0.0,157984.0,24160.0,16162.0,23781.0,0.0,0.0,1454754.0,216250.0,13217.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,187428,1885077.0,0.0,0.0,364784,397594.0
ID,2018-01-01,11945670.0,9142784.0,2819674.0,2804710.0,14964,6323110.0,4833041.0,0.0,2383727.0,1790830.0,592897.0,362234.0,9710.0,51141.0,2592.0,1835864.0,240809.0,195431.0,0.0,925758.0,441697.0,440314.0,4634.0,7064.0,0.0,73696.0,10724.0,38951.0,0.0,0.0,564311.0,118254.0,0.0,68646.0,0.0,0.0,0.0,0.0,172845.0,0.0,171138,2224349.0,0.0,0.0,14964,440314.0
IL,2018-01-01,95229310.0,75459336.0,22204179.0,21816710.0,387469,53255157.0,42575392.0,59589.0,18699777.0,11336866.0,7362911.0,1367939.0,296162.0,764296.0,1439894.0,17282737.0,3319420.0,1618750.0,0.0,5353519.0,3028255.0,3026511.0,851338.0,1400794.0,0.0,14035.0,4763.0,30259.0,0.0,0.0,5326246.0,1757311.0,0.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,2028957,17692166.0,152.0,0.0,387469,3026511.0
IN,2018-01-01,47729070.0,43205615.0,15075489.0,14994627.0,80862,28130126.0,22056726.0,12927.0,12119558.0,7795091.0,4324467.0,1420135.0,51578.0,418810.0,202149.0,8474919.0,698725.0,321055.0,0.0,3727570.0,3591820.0,3591220.0,19.0,1431.0,13046.0,49911.0,35148.0,5334.0,0.0,0.0,2345830.0,1030012.0,0.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,533764,3983653.0,0.0,0.0,80862,3591220.0
IA,2018-01-01,26486889.0,21691131.0,6075843.0,6030784.0,45059,15615288.0,10088480.0,1671.0,4687073.0,3279789.0,1407284.0,671937.0,22183.0,212469.0,39039.0,3897236.0,443187.0,664178.0,0.0,3876254.0,1586513.0,1585963.0,2042023.0,2366.0,0.0,111811.0,5068.0,14507.0,0.0,4592.0,1650554.0,164400.0,0.0,0.0,0.0,0.0,0.0,0.0,320530.0,0.0,475845,3999383.0,0.0,0.0,45059,1585963.0
